graph_name,alg_name,time,number_of_colors
double_twin_kite,ConnectedSequential,107737,4
double_twin_kite,ConnectedSequential,106107,4
double_twin_kite,ConnectedSequential,106270,4
double_twin_kite,ConnectedSequential,105077,4
double_twin_kite,ConnectedSequential,105137,4
double_twin_kite,ConnectedSequential,106277,4
double_twin_kite,ConnectedSequential,106464,4
double_twin_kite,ConnectedSequential,105870,4
double_twin_kite,ConnectedSequential,105513,4
double_twin_kite,ConnectedSequential,116177,4
double_twin_kite,ConnectedSequential,107314,4
double_twin_kite,ConnectedSequential,106235,4
double_twin_kite,ConnectedSequential,103453,4
double_twin_kite,ConnectedSequential,104046,4
double_twin_kite,ConnectedSequential,105003,4
double_twin_kite,ConnectedSequential,107139,4
double_twin_kite,ConnectedSequential,103321,4
double_twin_kite,ConnectedSequential,103372,4
double_twin_kite,ConnectedSequential,106778,4
double_twin_kite,ConnectedSequential,106028,4
double_twin_kite,ConnectedSequential,106727,4
double_twin_kite,ConnectedSequential,108218,4
double_twin_kite,ConnectedSequential,108154,4
double_twin_kite,ConnectedSequential,106231,4
double_twin_kite,ConnectedSequential,106184,4
double_twin_kite,ConnectedSequential,106658,4
double_twin_kite,ConnectedSequential,106171,4
double_twin_kite,ConnectedSequential,107081,4
double_twin_kite,ConnectedSequential,106658,4
double_twin_kite,ConnectedSequential,105853,4
double_twin_kite,ConnectedSequential,106833,4
double_twin_kite,ConnectedSequential,105406,4
double_twin_kite,ConnectedSequential,104143,4
double_twin_kite,ConnectedSequential,104039,4
double_twin_kite,ConnectedSequential,104571,4
double_twin_kite,ConnectedSequential,108736,4
double_twin_kite,ConnectedSequential,105155,4
double_twin_kite,ConnectedSequential,103796,4
double_twin_kite,ConnectedSequential,103663,4
double_twin_kite,ConnectedSequential,102742,4
double_twin_kite,ConnectedSequential,103301,4
double_twin_kite,ConnectedSequential,104925,4
double_twin_kite,ConnectedSequential,104828,4
double_twin_kite,ConnectedSequential,102474,4
double_twin_kite,ConnectedSequential,103945,4
double_twin_kite,ConnectedSequential,103559,4
double_twin_kite,ConnectedSequential,103376,4
double_twin_kite,ConnectedSequential,105863,4
double_twin_kite,ConnectedSequential,106513,4
double_twin_kite,ConnectedSequential,106085,4
double_twin_kite,ConnectedSequential,106211,4
double_twin_kite,ConnectedSequential,104724,4
double_twin_kite,ConnectedSequential,106307,4
double_twin_kite,ConnectedSequential,105627,4
double_twin_kite,ConnectedSequential,106557,4
double_twin_kite,ConnectedSequential,106687,4
double_twin_kite,ConnectedSequential,106791,4
double_twin_kite,ConnectedSequential,108010,4
double_twin_kite,ConnectedSequential,105625,4
double_twin_kite,ConnectedSequential,105939,4
double_twin_kite,ConnectedSequential,105149,4
double_twin_kite,ConnectedSequential,109297,4
double_twin_kite,ConnectedSequential,108156,4
double_twin_kite,ConnectedSequential,106312,4
double_twin_kite,ConnectedSequential,105718,4
double_twin_kite,ConnectedSequential,105302,4
double_twin_kite,ConnectedSequential,105755,4
double_twin_kite,ConnectedSequential,105543,4
double_twin_kite,ConnectedSequential,105685,4
double_twin_kite,ConnectedSequential,106190,4
double_twin_kite,ConnectedSequential,107529,4
double_twin_kite,ConnectedSequential,106198,4
double_twin_kite,ConnectedSequential,106481,4
double_twin_kite,ConnectedSequential,106364,4
double_twin_kite,ConnectedSequential,114881,4
double_twin_kite,ConnectedSequential,108417,4
double_twin_kite,ConnectedSequential,106945,4
double_twin_kite,ConnectedSequential,107196,4
double_twin_kite,ConnectedSequential,106471,4
double_twin_kite,ConnectedSequential,105264,4
double_twin_kite,ConnectedSequential,105276,4
double_twin_kite,ConnectedSequential,105848,4
double_twin_kite,ConnectedSequential,105823,4
double_twin_kite,ConnectedSequential,106021,4
double_twin_kite,ConnectedSequential,107198,4
double_twin_kite,ConnectedSequential,106345,4
double_twin_kite,ConnectedSequential,103383,4
double_twin_kite,ConnectedSequential,108438,4
double_twin_kite,ConnectedSequential,106055,4
double_twin_kite,ConnectedSequential,106455,4
double_twin_kite,ConnectedSequential,107183,4
double_twin_kite,ConnectedSequential,106411,4
double_twin_kite,ConnectedSequential,105448,4
double_twin_kite,ConnectedSequential,103523,4
double_twin_kite,ConnectedSequential,103356,4
double_twin_kite,ConnectedSequential,104770,4
double_twin_kite,ConnectedSequential,106471,4
double_twin_kite,ConnectedSequential,106908,4
double_twin_kite,ConnectedSequential,107487,4
double_twin_kite,ConnectedSequential,105615,4
double_twin_kite,ConnectedSequential,106143,4
double_twin_kite,ConnectedSequential,106729,4
double_twin_kite,ConnectedSequential,106106,4
double_twin_kite,ConnectedSequential,106245,4
double_twin_kite,ConnectedSequential,105880,4
double_twin_kite,ConnectedSequential,107485,4
double_twin_kite,ConnectedSequential,110571,4
double_twin_kite,ConnectedSequential,106662,4
double_twin_kite,ConnectedSequential,106364,4
double_twin_kite,ConnectedSequential,105427,4
double_twin_kite,ConnectedSequential,105851,4
double_twin_kite,ConnectedSequential,106379,4
double_twin_kite,ConnectedSequential,106987,4
double_twin_kite,ConnectedSequential,107974,4
double_twin_kite,ConnectedSequential,105422,4
double_twin_kite,ConnectedSequential,106182,4
double_twin_kite,ConnectedSequential,105112,4
double_twin_kite,ConnectedSequential,106332,4
double_twin_kite,ConnectedSequential,106675,4
double_twin_kite,ConnectedSequential,106037,4
double_twin_kite,ConnectedSequential,105552,4
double_twin_kite,ConnectedSequential,110546,4
double_twin_kite,ConnectedSequential,105893,4
double_twin_kite,ConnectedSequential,106156,4
double_twin_kite,ConnectedSequential,105851,4
double_twin_kite,ConnectedSequential,106300,4
double_twin_kite,ConnectedSequential,104033,4
double_twin_kite,ConnectedSequential,103167,4
double_twin_kite,ConnectedSequential,103107,4
double_twin_kite,ConnectedSequential,103049,4
double_twin_kite,ConnectedSequential,103066,4
double_twin_kite,ConnectedSequential,106390,4
double_twin_kite,ConnectedSequential,107013,4
double_twin_kite,ConnectedSequential,107740,4
double_twin_kite,ConnectedSequential,106111,4
double_twin_kite,ConnectedSequential,105406,4
double_twin_kite,ConnectedSequential,104683,4
double_twin_kite,ConnectedSequential,105888,4
double_twin_kite,ConnectedSequential,107756,4
double_twin_kite,ConnectedSequential,107996,4
double_twin_kite,ConnectedSequential,107153,4
double_twin_kite,ConnectedSequential,106493,4
double_twin_kite,ConnectedSequential,106295,4
double_twin_kite,ConnectedSequential,105459,4
double_twin_kite,ConnectedSequential,106185,4
double_twin_kite,ConnectedSequential,105802,4
double_twin_kite,ConnectedSequential,107252,4
double_twin_kite,ConnectedSequential,106649,4
double_twin_kite,ConnectedSequential,105152,4
double_twin_kite,ConnectedSequential,106443,4
double_twin_kite,ConnectedSequential,105860,4
double_twin_kite,ConnectedSequential,105811,4
double_twin_kite,ConnectedSequential,106040,4
double_twin_kite,ConnectedSequential,107585,4
double_twin_kite,ConnectedSequential,107948,4
double_twin_kite,ConnectedSequential,103485,4
double_twin_kite,ConnectedSequential,105872,4
double_twin_kite,ConnectedSequential,103671,4
double_twin_kite,ConnectedSequential,103184,4
double_twin_kite,ConnectedSequential,103374,4
double_twin_kite,ConnectedSequential,103328,4
double_twin_kite,ConnectedSequential,104726,4
double_twin_kite,ConnectedSequential,103258,4
double_twin_kite,ConnectedSequential,103305,4
double_twin_kite,ConnectedSequential,103365,4
double_twin_kite,ConnectedSequential,104375,4
double_twin_kite,ConnectedSequential,107360,4
double_twin_kite,ConnectedSequential,104502,4
double_twin_kite,ConnectedSequential,104727,4
double_twin_kite,ConnectedSequential,110743,4
double_twin_kite,ConnectedSequential,104918,4
double_twin_kite,ConnectedSequential,103343,4
double_twin_kite,ConnectedSequential,107348,4
double_twin_kite,ConnectedSequential,106692,4
double_twin_kite,ConnectedSequential,107371,4
double_twin_kite,ConnectedSequential,106979,4
double_twin_kite,ConnectedSequential,109331,4
double_twin_kite,ConnectedSequential,105894,4
double_twin_kite,ConnectedSequential,106706,4
double_twin_kite,ConnectedSequential,106141,4
double_twin_kite,ConnectedSequential,106431,4
double_twin_kite,ConnectedSequential,106732,4
double_twin_kite,ConnectedSequential,107391,4
double_twin_kite,ConnectedSequential,106466,4
double_twin_kite,ConnectedSequential,105369,4
double_twin_kite,ConnectedSequential,106245,4
double_twin_kite,ConnectedSequential,106177,4
double_twin_kite,ConnectedSequential,106535,4
double_twin_kite,ConnectedSequential,106764,4
double_twin_kite,ConnectedSequential,106582,4
double_twin_kite,ConnectedSequential,105820,4
double_twin_kite,ConnectedSequential,108280,4
double_twin_kite,ConnectedSequential,106400,4
double_twin_kite,ConnectedSequential,106589,4
double_twin_kite,ConnectedSequential,108112,4
double_twin_kite,ConnectedSequential,106477,4
double_twin_kite,ConnectedSequential,106322,4
double_twin_kite,ConnectedSequential,105761,4
double_twin_kite,ConnectedSequential,105683,4
double_twin_kite,ConnectedSequential,106568,4
double_twin_kite,ConnectedSequential,104553,4
double_twin_kite,ConnectedSequential,106160,4
double_twin_kite,ConnectedSequential,107059,4
double_twin_kite,ConnectedSequential,107316,4
double_twin_kite,ConnectedSequential,105953,4
double_twin_kite,ConnectedSequential,106290,4
double_twin_kite,ConnectedSequential,105288,4
double_twin_kite,ConnectedSequential,105561,4
double_twin_kite,ConnectedSequential,105836,4
double_twin_kite,ConnectedSequential,106709,4
double_twin_kite,ConnectedSequential,107708,4
double_twin_kite,ConnectedSequential,105177,4
double_twin_kite,ConnectedSequential,104673,4
double_twin_kite,ConnectedSequential,105878,4
double_twin_kite,ConnectedSequential,111064,4
double_twin_kite,ConnectedSequential,106408,4
double_twin_kite,ConnectedSequential,106341,4
double_twin_kite,ConnectedSequential,108938,4
double_twin_kite,ConnectedSequential,105938,4
double_twin_kite,ConnectedSequential,105414,4
double_twin_kite,ConnectedSequential,105189,4
double_twin_kite,ConnectedSequential,106238,4
double_twin_kite,ConnectedSequential,107733,4
double_twin_kite,ConnectedSequential,107082,4
double_twin_kite,ConnectedSequential,109905,4
double_twin_kite,ConnectedSequential,106125,4
double_twin_kite,ConnectedSequential,106542,4
double_twin_kite,ConnectedSequential,105662,4
double_twin_kite,ConnectedSequential,105120,4
double_twin_kite,ConnectedSequential,106605,4
double_twin_kite,ConnectedSequential,106510,4
double_twin_kite,ConnectedSequential,107118,4
double_twin_kite,ConnectedSequential,105130,4
double_twin_kite,ConnectedSequential,106606,4
double_twin_kite,ConnectedSequential,106456,4
double_twin_kite,ConnectedSequential,105925,4
double_twin_kite,ConnectedSequential,105687,4
double_twin_kite,ConnectedSequential,107827,4
double_twin_kite,ConnectedSequential,107363,4
double_twin_kite,ConnectedSequential,106934,4
double_twin_kite,ConnectedSequential,106095,4
double_twin_kite,ConnectedSequential,106118,4
double_twin_kite,ConnectedSequential,105929,4
double_twin_kite,ConnectedSequential,108406,4
double_twin_kite,ConnectedSequential,106358,4
double_twin_kite,ConnectedSequential,106123,4
double_twin_kite,ConnectedSequential,105927,4
double_twin_kite,ConnectedSequential,106318,4
double_twin_kite,ConnectedSequential,106025,4
double_twin_kite,ConnectedSequential,104376,4
double_twin_kite,ConnectedSequential,107102,4
double_twin_kite,ConnectedSequential,105959,4
double_twin_kite,ConnectedSequential,107231,4
double_twin_kite,ConnectedSequential,107368,4
double_twin_kite,ConnectedSequential,106850,4
double_twin_kite,ConnectedSequential,105323,4
double_twin_kite,ConnectedSequential,105210,4
double_twin_kite,ConnectedSequential,106481,4
double_twin_kite,ConnectedSequential,108368,4
double_twin_kite,ConnectedSequential,107475,4
double_twin_kite,ConnectedSequential,106167,4
double_twin_kite,ConnectedSequential,105099,4
double_twin_kite,ConnectedSequential,105207,4
double_twin_kite,ConnectedSequential,106072,4
double_twin_kite,ConnectedSequential,105485,4
double_twin_kite,ConnectedSequential,106864,4
double_twin_kite,ConnectedSequential,106794,4
double_twin_kite,ConnectedSequential,105983,4
double_twin_kite,ConnectedSequential,105295,4
double_twin_kite,ConnectedSequential,108219,4
double_twin_kite,ConnectedSequential,106042,4
double_twin_kite,ConnectedSequential,106566,4
double_twin_kite,ConnectedSequential,106396,4
double_twin_kite,ConnectedSequential,106363,4
double_twin_kite,ConnectedSequential,113429,4
double_twin_kite,ConnectedSequential,106035,4
double_twin_kite,ConnectedSequential,106353,4
double_twin_kite,ConnectedSequential,108660,4
double_twin_kite,ConnectedSequential,107607,4
double_twin_kite,ConnectedSequential,109106,4
double_twin_kite,ConnectedSequential,107634,4
double_twin_kite,ConnectedSequential,108695,4
double_twin_kite,ConnectedSequential,106738,4
double_twin_kite,ConnectedSequential,110106,4
double_twin_kite,ConnectedSequential,106785,4
double_twin_kite,ConnectedSequential,106830,4
double_twin_kite,ConnectedSequential,106283,4
double_twin_kite,ConnectedSequential,108328,4
double_twin_kite,ConnectedSequential,107379,4
double_twin_kite,ConnectedSequential,106229,4
double_twin_kite,ConnectedSequential,106605,4
double_twin_kite,ConnectedSequential,106012,4
double_twin_kite,ConnectedSequential,110447,4
double_twin_kite,ConnectedSequential,107043,4
double_twin_kite,ConnectedSequential,107801,4
double_twin_kite,ConnectedSequential,105669,4
double_twin_kite,ConnectedSequential,106428,4
double_twin_kite,ConnectedSequential,106176,4
double_twin_kite,ConnectedSequential,106279,4
double_twin_kite,ConnectedSequential,107270,4
double_twin_kite,ConnectedSequential,107151,4
double_twin_kite,ConnectedSequential,107375,4
double_twin_kite,ConnectedSequential,106213,4
double_twin_kite,ConnectedSequential,105647,4
double_twin_kite,ConnectedSequential,106714,4
double_twin_kite,ConnectedSequential,106525,4
double_twin_kite,ConnectedSequential,107079,4
double_twin_kite,ConnectedSequential,106980,4
double_twin_kite,ConnectedSequential,110702,4
double_twin_kite,ConnectedSequential,106293,4
double_twin_kite,ConnectedSequential,105890,4
double_twin_kite,ConnectedSequential,107775,4
double_twin_kite,ConnectedSequential,106961,4
double_twin_kite,ConnectedSequential,106026,4
double_twin_kite,ConnectedSequential,106721,4
double_twin_kite,ConnectedSequential,107252,4
double_twin_kite,ConnectedSequential,146706,4
double_twin_kite,ConnectedSequential,169191,4
double_twin_kite,ConnectedSequential,165559,4
double_twin_kite,ConnectedSequential,168466,4
double_twin_kite,ConnectedSequential,124865,4
double_twin_kite,ConnectedSequential,107785,4
double_twin_kite,ConnectedSequential,108004,4
double_twin_kite,ConnectedSequential,105838,4
double_twin_kite,ConnectedSequential,118294,4
double_twin_kite,ConnectedSequential,123738,4
double_twin_kite,ConnectedSequential,105798,4
double_twin_kite,ConnectedSequential,106513,4
double_twin_kite,ConnectedSequential,107410,4
double_twin_kite,ConnectedSequential,107537,4
double_twin_kite,ConnectedSequential,106212,4
double_twin_kite,ConnectedSequential,106066,4
double_twin_kite,ConnectedSequential,106479,4
double_twin_kite,ConnectedSequential,106269,4
double_twin_kite,ConnectedSequential,106319,4
double_twin_kite,ConnectedSequential,112472,4
double_twin_kite,ConnectedSequential,106550,4
double_twin_kite,ConnectedSequential,105799,4
double_twin_kite,ConnectedSequential,106138,4
double_twin_kite,ConnectedSequential,105704,4
double_twin_kite,ConnectedSequential,102926,4
double_twin_kite,ConnectedSequential,103898,4
double_twin_kite,ConnectedSequential,105095,4
double_twin_kite,ConnectedSequential,104265,4
double_twin_kite,ConnectedSequential,108677,4
double_twin_kite,ConnectedSequential,105291,4
double_twin_kite,ConnectedSequential,108730,4
double_twin_kite,ConnectedSequential,103932,4
double_twin_kite,ConnectedSequential,105428,4
double_twin_kite,ConnectedSequential,103901,4
double_twin_kite,ConnectedSequential,105455,4
double_twin_kite,ConnectedSequential,116370,4
double_twin_kite,ConnectedSequential,126267,4
double_twin_kite,ConnectedSequential,116345,4
double_twin_kite,ConnectedSequential,103648,4
double_twin_kite,ConnectedSequential,107341,4
double_twin_kite,ConnectedSequential,106563,4
double_twin_kite,ConnectedSequential,107854,4
double_twin_kite,ConnectedSequential,106082,4
double_twin_kite,ConnectedSequential,106420,4
double_twin_kite,ConnectedSequential,169890,4
double_twin_kite,ConnectedSequential,107249,4
double_twin_kite,ConnectedSequential,107188,4
double_twin_kite,ConnectedSequential,109295,4
double_twin_kite,ConnectedSequential,107846,4
double_twin_kite,ConnectedSequential,106613,4
double_twin_kite,ConnectedSequential,106707,4
double_twin_kite,ConnectedSequential,106466,4
double_twin_kite,ConnectedSequential,110035,4
double_twin_kite,ConnectedSequential,106877,4
double_twin_kite,ConnectedSequential,106748,4
double_twin_kite,ConnectedSequential,106579,4
double_twin_kite,ConnectedSequential,105778,4
double_twin_kite,ConnectedSequential,105609,4
double_twin_kite,ConnectedSequential,106102,4
double_twin_kite,ConnectedSequential,106881,4
double_twin_kite,ConnectedSequential,106724,4
double_twin_kite,ConnectedSequential,108239,4
double_twin_kite,ConnectedSequential,108302,4
double_twin_kite,ConnectedSequential,106206,4
double_twin_kite,ConnectedSequential,106561,4
double_twin_kite,ConnectedSequential,105590,4
double_twin_kite,ConnectedSequential,105866,4
double_twin_kite,ConnectedSequential,106457,4
double_twin_kite,ConnectedSequential,107300,4
double_twin_kite,ConnectedSequential,107745,4
double_twin_kite,ConnectedSequential,105547,4
double_twin_kite,ConnectedSequential,106088,4
double_twin_kite,ConnectedSequential,105466,4
double_twin_kite,ConnectedSequential,105516,4
double_twin_kite,ConnectedSequential,106432,4
double_twin_kite,ConnectedSequential,106985,4
double_twin_kite,ConnectedSequential,108598,4
double_twin_kite,ConnectedSequential,106612,4
double_twin_kite,ConnectedSequential,112846,4
double_twin_kite,ConnectedSequential,105403,4
double_twin_kite,ConnectedSequential,106209,4
double_twin_kite,ConnectedSequential,105832,4
double_twin_kite,ConnectedSequential,106080,4
double_twin_kite,ConnectedSequential,106788,4
double_twin_kite,ConnectedSequential,105852,4
double_twin_kite,ConnectedSequential,105961,4
double_twin_kite,ConnectedSequential,107280,4
double_twin_kite,ConnectedSequential,105908,4
double_twin_kite,ConnectedSequential,106896,4
double_twin_kite,ConnectedSequential,106281,4
double_twin_kite,ConnectedSequential,107840,4
double_twin_kite,ConnectedSequential,105648,4
double_twin_kite,ConnectedSequential,106027,4
double_twin_kite,ConnectedSequential,105403,4
double_twin_kite,ConnectedSequential,105108,4
double_twin_kite,ConnectedSequential,106565,4
double_twin_kite,ConnectedSequential,108200,4
double_twin_kite,ConnectedSequential,106962,4
double_twin_kite,ConnectedSequential,106772,4
double_twin_kite,ConnectedSequential,105860,4
double_twin_kite,ConnectedSequential,105862,4
double_twin_kite,ConnectedSequential,106061,4
double_twin_kite,ConnectedSequential,106740,4
double_twin_kite,ConnectedSequential,106914,4
double_twin_kite,ConnectedSequential,113555,4
double_twin_kite,ConnectedSequential,106362,4
double_twin_kite,ConnectedSequential,106223,4
double_twin_kite,ConnectedSequential,105973,4
double_twin_kite,ConnectedSequential,105162,4
double_twin_kite,ConnectedSequential,107057,4
double_twin_kite,ConnectedSequential,106979,4
double_twin_kite,ConnectedSequential,107950,4
double_twin_kite,ConnectedSequential,106414,4
